"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_plot","minus_log10_padj","significance"
"MSTRG.6493",56.1200233687055,2.67202968503105,0.616050697340958,4.33735355964088,1.44208552075463e-05,4.4328172303164e-05,4.4328172303164e-05,4.35332017474655,"Up"
"MSTRG.27123",99.3263861209345,-1.78494313515857,0.411533478109043,-4.33729752281689,1.4424531028694e-05,4.43361952314645e-05,4.43361952314645e-05,4.35324157917099,"Down"
"MSTRG.35463",38.6755654463026,3.65503102427929,0.842887108683633,4.33632331853726,1.44885784221736e-05,4.45264756046098e-05,4.45264756046098e-05,4.35138167913433,"Up"
"MSTRG.38909",23.2499190045322,3.58260800282284,0.826512430366115,4.33460873811163,1.4601959775467e-05,4.48626995150174e-05,4.48626995150174e-05,4.34811459724431,"Up"
"MSTRG.24194",75.5963043325117,1.70148708851878,0.392542778591679,4.33452653140935,1.46074171208405e-05,4.48751159301264e-05,4.48751159301264e-05,4.34799441645821,"Up"
"MSTRG.5985",361.807916796983,-1.26247063280944,0.291313322557292,-4.33372089448862,1.46610028828258e-05,4.50297592234695e-05,4.50297592234695e-05,4.34650037522668,"Down"
"MSTRG.39393",56.7156031050282,-1.31931089084683,0.304444669115045,-4.3334997281502,1.46757461995742e-05,4.50717140019258e-05,4.50717140019258e-05,4.34609592612196,"Down"
"MSTRG.38469",119.777312957606,1.89798502642386,0.438026741831997,4.33303459621154,1.47067988151252e-05,4.51637475203303e-05,4.51637475203303e-05,4.3452100291059,"Up"
"MSTRG.11107",229.34360232193,-1.32071364078308,0.304829479382575,-4.33263096291788,1.47337964934934e-05,4.52399764048444e-05,4.52399764048444e-05,4.34447763025517,"Down"
"MSTRG.14548",46.0918161738827,1.88201143169463,0.434432914631746,4.33211059362283,1.47686719939106e-05,4.53403679907517e-05,4.53403679907517e-05,4.34351495938144,"Up"
"MSTRG.18373",7.91799443594323,-6.14850538155838,1.41947451516596,-4.33153629449945,1.48072532813152e-05,4.54453983509984e-05,4.54453983509984e-05,4.3425100854221,"Down"
"MSTRG.33424",70.0347716347493,-1.20413843067583,0.277992373669416,-4.33155203066028,1.48061948501153e-05,4.54453983509984e-05,4.54453983509984e-05,4.3425100854221,"Down"
"MSTRG.29481",177.595958058338,1.00738932562001,0.232600141400273,4.33099188829138,1.48439150873328e-05,4.55545572643273e-05,4.55545572643273e-05,4.34146816982715,"Up"
"MSTRG.27462",9.998239518636,5.37456144231016,1.24104026236614,4.33069063534097,1.48642394694454e-05,4.56135657782133e-05,4.56135657782133e-05,4.34090597605394,"Up"
